"logFC" "logCPM" "F" "PValue" "FDR"
"TMEM130" 1.68170824391338 3.01400995715892 9.32310599435892 0.0023773715549295 0.0111027837708438
"HHIP" 1.71666682188152 2.5234226211047 9.32150578510677 0.0023794119971993 0.0111088566338916
"C1QTNF7" 1.92022848078282 2.29717421207537 9.32048724894786 0.00238071167106164 0.0111114683403716
"UCN3" -1.43595272482092 2.04201150037445 9.31591980230787 0.00238654872442771 0.0111352490996767
"LEKR1" -1.23831488297677 3.60537470178197 9.31250974827621 0.00239091616545485 0.0111521602372521
"HELZ2" 1.15267949411552 6.1937521773004 9.3028279285205 0.00240336060250004 0.0112067234058793
"WNK1" 0.487720662839414 8.86517948982917 9.30191748700948 0.00240453421732373 0.0112087138515619
"ICMT" -0.912899948724886 4.66440883288183 9.29966591628354 0.00240743913645424 0.011218771014647
"MXD4" -1.0859860991467 4.20408120710924 9.29811200279973 0.00240944603985532 0.0112246384414117
"FAM166C" -1.50123807514961 1.92270370403897 9.29708611514423 0.00241077192318102 0.0112273306133873
"GGH" -1.43888492608171 2.04840222129324 9.29596136728695 0.00241222642972086 0.0112306199473046
"LHPP" -1.22105599432902 3.22035693130655 9.29271591693875 0.00241642840702669 0.0112466946944095
"HADH" -1.3838387667995 3.24790654855973 9.29045914506926 0.00241935470661438 0.0112565462713864
"PHLPP2" 1.17555142522443 4.5813918865439 9.28956509494077 0.00242051499672228 0.0112565462713864
"SEC24C" 0.775877176003084 6.35678967662254 9.2893494879176 0.00242079489433945 0.0112565462713864
"IGF2BP3" 1.67464849437521 2.51899057010245 9.28069661362482 0.00243205516305717 0.0113043080735818
"ZNF859P" 1.97332951228908 1.97505521761695 9.28029995585117 0.00243257262342899 0.0113043080735818
"PER1" -1.03629428188862 4.8824490585977 9.27574495987761 0.00243852289073471 0.011328452055069
"ANAPC2" -1.24238269785948 3.71727646451175 9.26971456995245 0.00244642329632883 0.0113616378953885
"ECH1" -1.09426071486689 4.64573316917142 9.2685362032946 0.00244797011445372 0.0113653051091711
"AAK1" 0.68183093971426 6.74956009829051 9.26635593831884 0.00245083473084496 0.0113750863667232
"ZNF41" 1.18046203631487 4.18986014484408 9.26516298665383 0.00245240357618093 0.0113762317380088
"POP7" -1.45921997440302 2.56254816960961 9.26501571092771 0.00245259732872728 0.0113762317380088
"GMEB1" 1.29265746428239 5.0537578357494 9.25909929281726 0.00246039373669995 0.0114088693196992
"IQCC" -1.27520590185492 3.32600913979924 9.25492213333216 0.00246591341787786 0.0114309327987482
"ZNF664" -0.639110929226659 7.46528537073517 9.25419831555248 0.00246687114874939 0.0114318419088386
"MYLIP" -0.910232641827537 5.48118572881138 9.25350553622113 0.00246778816538546 0.011432561840258
"DNM1" 1.72543025829579 2.74619093484213 9.24599568716114 0.00247775109186714 0.0114751755288262
"FBXO2" -1.48172127740962 1.86094372216502 9.24455841334643 0.00247966251318824 0.0114804856023922
"TMEM236" 1.58413521362593 3.02524047271569 9.24146353848277 0.00248378346720912 0.0114960190696296
"ZNF215" 1.62907768959378 2.89641012711398 9.23717925689793 0.00248949967845686 0.0115189242212199
"ERICH3" -0.687761086797145 8.00252611695378 9.23336122076432 0.00249460510068728 0.0115389900034872
"SNCA" -1.212994696483 3.81389795898437 9.22827305598075 0.00250142549826152 0.0115669737304083
"LZTFL1" -0.739837924599353 6.43421945352598 9.22428174138907 0.00250678891916318 0.0115882050128239
"RTN3" -0.84391039707425 5.50072834049211 9.22221958790001 0.00250956457257043 0.0115974643578455
"ABHD17A" -1.23082818461113 4.06025682566495 9.21995249797447 0.00251261968211671 0.0116080090577322
"KLHL20" 1.03878065284149 4.65045061221069 9.21682523089796 0.00251684017576605 0.0116239295502303
"CYP39A1" -1.50251563983321 2.33895903332676 9.21624818971973 0.0025176197270281 0.0116239532767431
"HYDIN" -0.845837308976805 8.47103099617758 9.21547280487556 0.0025186676170332 0.0116252155386434
"ARL6IP1" -0.852504676933845 5.34778491810848 9.21301496286151 0.00252199219201051 0.0116342697644673
"BANP" -1.1138389135797 4.23519314690256 9.21287660888368 0.0025221794679265 0.0116342697644673
"SSTR2" 1.36123101323787 4.05817869542829 9.2057889214553 0.00253179233211037 0.0116750239339406
"MATK" -1.5566510046111 2.06715270902483 9.20323670052922 0.00253526297986797 0.0116874377542439
"NCAPH" 1.53857492459165 3.37485650063694 9.20117755623219 0.0025380666469302 0.011695848531724
"PLEKHH2" -1.08725874521862 4.35963636329836 9.2004348671751 0.00253907864402378 0.011695848531724
"EVA1C" -1.02057879057106 4.21356974194681 9.20018069662114 0.00253942507427638 0.011695848531724
"GAPDH" -0.578812456881223 9.42065642186835 9.19835388003228 0.0025419164118431 0.0117025356490578
"ANKRD66" -1.01355121995367 4.84850796313375 9.19792917575865 0.00254249596266845 0.0117025356490578
"NSMAF" 0.915101789743416 5.90332802229208 9.19740170060673 0.00254321594185387 0.0117025356490578
"SEC14L1" 0.793892873330673 7.63576637157731 9.1952016522252 0.00254622114608509 0.0117127733382584
"ATF3" -1.02511828053877 5.18399716938327 9.19336658032911 0.00254873056910621 0.0117207248291312
"CLEC4E" 1.46287509045389 4.94743356259044 9.19244823448139 0.00254998733369093 0.0117229126734153
"RPS6KA1" -0.969236353775629 5.11470303680959 9.1846788792671 0.00256064505649445 0.0117683044390636
"TFAP4" 1.62008485495377 3.82842655771291 9.17837992804993 0.00256931902717579 0.011804554208114
"PLEKHJ1" -1.25026863916438 3.19257266807125 9.1733454966575 0.00257627320528599 0.0118328827452089
"DTL" -1.48757636416581 2.84451071243797 9.17139102192848 0.00257897813044158 0.0118416830033429
"KCNN2" 1.78033841899353 2.09832994935243 9.17079504941861 0.00257980351107701 0.0118418503673596
"ARMC2" -0.999166916071385 4.77594108241675 9.16837677175525 0.0025831554199306 0.0118536113889203
"MACROH2A1" -0.647078509038817 6.50138740537602 9.16544306073516 0.00258722771254691 0.0118686699160542
"PUS7L" 0.781253444294632 6.1085347695008 9.15956470239344 0.0025954071681313 0.0119025547185001
"CDCA7L" -1.09787515144212 4.60642144897045 9.15832959977487 0.00259712910039618 0.0119068136215475
"PLEKHF1" -1.41920088512579 2.79832817130495 9.15540330232464 0.00260121347713657 0.0119210600324619
"BCAS1" -0.691361717811122 6.27578642503822 9.15496560061841 0.00260182496111559 0.0119210600324619
"GLT8D1" -1.07718540737737 4.4856214178558 9.15366022751624 0.00260364948079124 0.011923828193945
"RASGRP4" 1.650765157159 4.02015220576394 9.15339674421972 0.00260401790937719 0.011923828193945
"POU6F2" 1.91877459725803 2.56192635957616 9.15228062691525 0.00260557916476107 0.0119273385980676
"CTSW" 1.71438599073363 2.0784826149325 9.1501506406405 0.00260856129434491 0.0119373490939381
"TMEM109" -1.21645368542092 3.42174929739645 9.14867341454713 0.00261063155556307 0.0119431818497414
"LRRK2" 1.27228796409584 6.56058105910665 9.14648781601536 0.00261369763695912 0.0119535653658612
"MARCKSL1P2" 1.60441870872067 1.57449132788796 9.14253507893832 0.00261925207925744 0.0119753194363857
"CRISPLD2" 1.50887078721528 3.58691827736314 9.1414677057476 0.00262075402799323 0.0119785377467047
"TPRA1" -1.48133766374986 2.46134247959589 9.14076221418392 0.00262174723838242 0.0119785807968046
"RASL10B" 1.70011171690795 1.58354785349774 9.14032743253831 0.00262235952686874 0.0119785807968046
"PEX10" -1.38882498536388 2.71477368266361 9.13437614810407 0.00263075517970194 0.0120132750980609
"TSEN34" -1.1037548817562 4.14727567992561 9.13373434687926 0.00263166222174316 0.012013762149746
"NETO2" 1.64018215387039 2.69908801989611 9.13253492129311 0.00263335819479238 0.0120178493474714
"BORCS8" 0.983759465307231 4.81069729503738 9.12799979782166 0.00263978087351711 0.0120434987572924
"CD180" 1.24364915961367 4.20139781870036 9.12725646106973 0.0026408351141458 0.012044647542792
"SMCR8" 0.79606427103848 4.94225376139868 9.12455216177399 0.00264467411833236 0.0120552299315624
"FILIP1L" 1.6726028920669 2.6174355562211 9.12449055818305 0.0026447616365513 0.0120552299315624
"BSCL2" -1.11672708365679 4.5280329704776 9.12006749084949 0.00265105306113436 0.0120802387515564
"MANBAL" -1.17815549482835 3.82028248966251 9.10887332504954 0.00266704398698399 0.0121494173731805
"TSG101" -0.787294685229144 5.41246333125196 9.1047561101164 0.00267295013721433 0.0121726279003601
"ISG20" 1.16419339327334 5.48273493895796 9.09977131682184 0.00268011866474724 0.0122004774720747
"TREML4" 1.96284617305215 3.290008521444 9.09937378741624 0.00268069118606944 0.0122004774720747
"TIGIT" 1.52308370336846 2.96242620503457 9.09315185588767 0.00268966825712596 0.0122376236858019
"NOL3" -1.3800347515708 2.45185554865649 9.08664335394055 0.00269909157361061 0.012276777127241
"MTND4P35" -1.33620517063858 3.83699403988243 9.08590477212098 0.00270016305009473 0.0122779301369045
"MAP6" -0.826413405575998 6.08182430595987 9.08413519976096 0.00270273196989997 0.0122823957186723
"DIABLO" -1.1070599177964 3.7406295849652 9.08410097247833 0.00270278168279645 0.0122823957186723
"ZNRF1" -1.1430594082767 3.82881726917039 9.08232977204116 0.00270535550779033 0.0122903711174131
"NT5DC3" 1.1854868306444 4.78380164198178 9.08083653328964 0.00270752735190764 0.0122965160520828
"EMC9" -1.38058338760025 1.52935450706119 9.07400867731577 0.00271748079429488 0.0123379875143273
"SLC7A5" 1.57049925654564 3.82548435843217 9.07252112460517 0.00271965424482222 0.0123441216252741
"HEATR3" -1.09292339834856 3.99376659858405 9.07095100427611 0.00272195025547281 0.0123508081422754
"CD2AP" 0.637895393922552 7.12500372298123 9.06982412579219 0.00272359932409219 0.0123545560152988
"TECR" -0.98569693597553 4.66898971931857 9.06881904666519 0.00272507101089925 0.0123574972427788
"PSMB1" -0.847719004472035 5.18167988791302 9.0653773096569 0.00273011671352177 0.0123766390425738
"LRTOMT" -0.958573292256373 4.82634449731218 9.06471231637522 0.00273109271281707 0.0123773253681715
"C5AR2" 1.41826197135121 4.07103317002012 9.06228302450297 0.0027346611654027 0.0123897567439464
"PLXNC1" 1.09627950490416 6.40523740144366 9.05908176463629 0.00273937083849745 0.0124062438344021
"MRPL16" -1.21951880129155 3.31004180432482 9.0586862761425 0.00273995325190161 0.0124062438344021
"PIBF1" -0.949847731616782 4.86557902072332 9.05531619094408 0.00274492130547781 0.0124249905896327
"GID8" -0.975343762371719 4.59987334177389 9.05280696354551 0.0027486262746586 0.012438010365579
"IGF1R" -0.773249829987622 6.10812819610329 9.04287058989354 0.00276334781412347 0.0124991291776109
"WDR76" -1.21775809006749 3.3232358795512 9.04256750638023 0.00276379811728785 0.0124991291776109
"ZFP92" 1.78050634250965 1.82288885317735 9.03687040668532 0.00277227644906648 0.0125336956326771
"MOG" 1.90175924181122 2.12429024799082 9.03042649610274 0.00278189811785214 0.0125734088373865
"ZBTB22" -1.35341863672861 2.40616595049051 9.02985050478246 0.00278275980918679 0.0125735173798596
"RNF167" -1.12038367552429 3.68420556466699 9.01839311558551 0.00279995685356162 0.0126474126909298
"ATP1B4" 1.74425544009503 1.70504445733179 9.01769989394042 0.00280100081684461 0.0126483219797947
"ZNF843" 1.73168533740962 2.7212236349074 9.01280204001226 0.002808388093075 0.0126752280556149
"TMEM98" -1.18037235840954 3.49583886558037 9.01262986804534 0.00280864813544138 0.0126752280556149
"CEBPA" -1.42727909633951 2.53196395916109 9.01123278783208 0.00281075914282919 0.0126809422103595
"IRAK3" 0.782859437069728 6.61903749222136 9.00755562006219 0.00281632312514025 0.0127022265950587
"OLA1P3" 1.44062500302063 4.31062240601637 9.00633941631687 0.00281816585163514 0.012706719565348
"WDR86" -1.45659871302596 2.23572150294341 9.0043965458721 0.00282111213382385 0.0127161841227315
"RNF24" 1.03064961830343 5.80373485430559 9.00205342379869 0.00282466955663356 0.0127283968913448
"IFFO2" -0.97299153126562 4.45612591232736 8.99176218188517 0.00284034834769564 0.0127952066923504
"MRPL34" -1.34992845052341 2.7372401857232 8.99064343853475 0.00284205809810032 0.012799067522498
"PYCARD" -1.19396151286661 3.4268356105002 8.98910815074398 0.00284440615141895 0.0128057997398916
"SCN11A" 1.89770774808552 2.27858418305254 8.98318185059255 0.00285348833237564 0.0128428365424163
"KAT6A" 0.893130454453135 6.27768215516825 8.98056162256601 0.00285751330378028 0.012857096729539
"PDE11A" 1.66061670989724 3.01237850687361 8.97803769426189 0.00286139581840446 0.0128707075919242
"SLC34A2" -1.33433407308524 4.04465313898382 8.97530308964335 0.00286560848073915 0.0128857948759421
"YWHAQ" -0.608072519352193 6.55372514772191 8.97371134375101 0.00286806347721795 0.0128929717858764
"GEMIN7" -1.39927685174013 2.50628627773864 8.97260798442782 0.00286976647844115 0.0128963740287626
"PCM1" -0.548151180873864 8.33201518408305 8.97204524645647 0.00287063544400142 0.0128963740287626
"ASXL2" 0.679631246510469 6.96031248835454 8.97155164701748 0.00287139786836273 0.0128963740287626
"SMARCA1" -1.15399805880537 3.37711159824049 8.97051486731922 0.00287299997271193 0.0128997097189369
"SH2B3" 0.99709566591217 5.77495782502151 8.96245611050476 0.00288548402705268 0.0129518885305206
"CCR3" 1.85081691634347 2.29774569608285 8.96032823093534 0.00288878960362408 0.0129599325380909
"SPTB" 1.6701715703329 1.97535729853117 8.96019098027446 0.00288900294953045 0.0129599325380909
"CLPP" -1.11624759336805 4.25325169834303 8.9569088477267 0.00289410956565854 0.0129768183954817
"MAPRE3" -1.12146652254892 4.25233206348404 8.95666058875887 0.00289449620173701 0.0129768183954817
"TMEM200C" -1.42503030827128 1.63669849932482 8.95042200636018 0.00290422941041379 0.0130165671693971
"GVINP1" 1.19301689197761 5.4271260821398 8.94979264049721 0.0029052131745293 0.0130170894775178
"ADAM1A" 1.90858308703455 2.05102528102645 8.94642132898963 0.00291048866918296 0.0130344614770238
"MAF1" -0.97796923470396 4.86476247234919 8.94620526272193 0.00291082710666114 0.0130344614770238
"CDC37L1" -1.10948458115955 3.70258660908047 8.9423177295326 0.00291692323925843 0.0130556979166182
"EMD" -1.10097423756378 3.88145068241837 8.94207189116374 0.00291730918136826 0.0130556979166182
"TNFRSF12A" -1.46783478275851 1.70306484379432 8.93917084804501 0.00292186746702554 0.013068595419655
"NRAS" 0.717223417504006 6.12956552522797 8.93912951757681 0.00292193246025064 0.013068595419655
"RIN3" 1.19863423172919 4.92079300580184 8.93844559309887 0.00292300816304493 0.0130695122214192
"MAP4" 0.640808446446669 6.77518259776656 8.93408109543259 0.00292988232621719 0.0130939716472056
"MPP4" 1.6804923945946 2.38319107619072 8.93386491938151 0.002930223235374 0.0130939716472056
"PRPH" -1.42527723602346 2.48294802946366 8.93109706552634 0.00293459170915357 0.0131095897483319
"SYS1-DBNDD2" -1.48338605262355 2.15672332476906 8.92934468665696 0.00293736090077789 0.0131180562691687
"TIFAB" 1.78906767120672 2.03796648855269 8.92702510387159 0.0029410305111654 0.0131305377669817
"TOLLIP" -1.08501593684729 4.12270085334404 8.91945416527859 0.00295304038200743 0.0131802367332535
"RAB1B" -0.843204569209611 5.68168291536922 8.9095840622741 0.00296877254493275 0.0132465148333652
"ZNF487" -0.98153560973337 5.0549048077379 8.90889280126886 0.00296987755607564 0.0132475073155112
"DSC2" 1.80706715566348 2.90183615869036 8.89941134591902 0.00298507645988785 0.0133113480876164
"PEA15" 0.786611269096025 6.43691194166173 8.89646551695329 0.00298981478943906 0.0133285179653936
"ANKRD20A8P" 1.96375322527413 2.94455785263368 8.89534858305822 0.00299161336769253 0.0133325762022164
"H2AZ1" -0.965159265773483 4.74068750722814 8.88977257817651 0.00300060881637419 0.0133686964481379
"MYH11" 1.46832379119731 3.82967133798212 8.88898371960346 0.00300188366097406 0.0133704076413118
"USH2A" 1.79796755703032 2.55205229463404 8.88154249815398 0.00301393633934957 0.0134201081143984
"CSF2RB" 1.38256705384874 6.37759878190663 8.87935247186156 0.00301749295053297 0.0134319600200178
"TPK1" 1.46469258357069 2.61158838137674 8.86547633553265 0.00304012749980383 0.0135287025710215
"SLC51B" -1.37318728485578 1.63258179580578 8.86207659242399 0.00304569945992984 0.0135494809998657
"DUSP14" -0.999446364687999 4.60247176887609 8.86022404027151 0.00304874005450511 0.0135589891016657
"SIGLEC8" 1.69164362775376 2.50921739300107 8.85773210620114 0.00305283494825917 0.0135731790797897
"NECAP1" 1.61026596951293 3.359998445442 8.85561580910376 0.003056316975634 0.0135846366017964
"TMEM212" 0.836776753327113 7.05198141609001 8.85129007564825 0.00306344687706999 0.0136122965141565
"ATP6V1C2" -1.31997832912439 3.28994067538362 8.84943714161125 0.00306650616545862 0.0136204532980822
"ECHDC3" -1.4633966750394 1.6958117132041 8.84907925602039 0.00306709741156014 0.0136204532980822
"IFT88" -0.844187555607105 5.4781457004287 8.84704717786375 0.00307045671712872 0.0136313384572914
"EIF4EBP2" 0.579697129131678 7.64724483320854 8.84052480797498 0.00308126445731932 0.0136752748386644
"CHRM5" 1.75579607320739 2.37388048968503 8.83917632312822 0.00308350376618283 0.0136811680551003
"APOD" -1.17448855632586 4.32167120353745 8.83768555327993 0.00308598128610275 0.0136873833998811
"ETV1" 1.92983000273954 4.04445288168174 8.83723625942931 0.00308672836832761 0.0136873833998811
"UNC119B" -0.84442051495239 5.67011356903295 8.83668637723185 0.00308764295898115 0.0136873953970192
"DVL2" -1.27435880559108 3.10040102289511 8.83216241852576 0.0030951779198978 0.0137167465537839
"COX16" -1.11350338295493 3.72875511638223 8.82809698056392 0.00310196517537705 0.013742767792919
